parentID,childID
675848,664670
675848,668024
675848,663833
675848,667619
675848,673854
675848,686357
675848,677218
675848,686552
675848,676718
675848,677117
675848,672653
675848,675226
675848,683516
675848,665829
675848,668180
675848,670548
675848,671126
675848,667300
675848,8334732
675809,672940
675809,683917
675809,673095
675809,669001
675809,676175
675809,664815
675809,8335000
675809,8334945
675809,8334919
675809,685584
675809,680563
675809,683165
675809,8334730
675809,681279
675809,681383
675809,669372
675809,8334762
675809,679511
675809,671606
675809,668700
675809,685543
675809,685162
675809,8334907
675809,8334904
675809,679823
675809,665424
675809,8334893
675809,678142
675809,667041
675809,672725
675809,665195
675809,665191
675809,669585
675809,675511
675809,674843
675809,674833
675809,679140
675809,665144
675809,662628
675809,680173
675809,665012
675809,686340
675809,8334835
675809,678012
675809,680387
675809,672780
675809,684776
675809,662828
675809,667605
675809,669846
675809,669240
675809,680530
675809,684633
675809,669876
675809,664405
675809,678551
675809,679196
675809,666827
675809,675996
675809,8334963
675809,667704
675809,666036
675809,663410
675809,673137
675809,674204
675809,672821
675809,668668
675809,670296
675809,676797
675809,676077
675809,662514
675809,667618
675809,667652
675809,682406
675809,676672
675809,669616
675809,664607
675809,676631
675809,8334710
675809,673105
675809,680490
675809,678663
675809,668486
675809,676370
675809,676919
675809,681633
675809,676959
675809,666875
675809,8334753
675809,665534
675809,670389
675809,674322
675809,686130
675809,678878
675809,676301
675809,665913
675809,8334798
675809,676255
673887,668343
673887,668547
673887,665841
673887,684768
673887,668970
673887,8334748
673887,674879
673887,665008
673887,677140
673887,669994
673887,684920
673887,668409
673887,668074
673887,668317
673887,675720
673887,685758
673887,668055
673887,666474
673887,682942
673887,685763
673887,8334980
673887,8334962
673887,668127
673887,8334765
673887,668141
673887,686073
673887,679460
673887,681846
673887,8334813
673887,686202
673887,672921
673887,678675
673887,684672
673887,673122
673887,684495
673887,664026
673887,667436
673887,681277
673887,683428
673887,668961
673887,679992
673887,679950
673887,668982
673887,668680
673887,680906
673887,676650
673887,663839
673887,684053
673887,680700
673887,8334809
673887,676649
673887,672020
673887,675044
673887,682310
673887,662701
673887,672106
673887,668682
673887,669039
673887,678435
673887,665944
673887,666798
673887,678917
673887,686156
673887,8334998
673887,682507
673887,664307
673887,684307
673887,665381
673887,8334737
673887,8334661
673887,681941
673887,684152
673887,670933
673887,667880
673887,685295
673887,671809
673612,668750
673612,679978
673612,677185
673612,676753
673612,669490
673612,674002
673612,681591
673612,683225
673612,685719
673612,662833
673612,662806
673612,669835
673612,662804
673612,676185
673612,8334791
673612,676632
673612,685577
673612,682491
673612,683145
673612,680820
673612,671247
673612,668204
673612,666398
673612,8334669
673612,8334665
673612,676624
673612,675641
673612,8334738
673612,675330
673612,8334865
673612,662644
673612,675461
673612,683702
673612,665082
673612,679449
673612,8334960
673612,683631
673612,662440
673612,665652
673612,677008
673612,678044
673612,671554
673612,8334840
673612,8335001
673612,666797
673612,685743
673612,685835
673612,8334822
673612,683856
673612,680840
673612,676974
673612,667117
673612,684841
673612,666114
673612,669526
673612,671774
673612,684899
673612,670339
673612,662485
673612,679316
673612,683700
673612,672070
673612,675888
673612,669589
673612,669936
673612,8334692
672628,679563
672628,686548
672628,686683
672628,672550
672628,677506
672628,677653
672628,678545
672628,8334745
672628,8334757
672628,8334799
672628,8334954
672628,675749
672628,671362
672628,671299
672628,679762
672628,665683
672628,665510
672628,666961
672628,678143
672628,8334977
672628,680363
672628,667058
672628,685480
672628,680043
672628,666953
672628,680174
672628,685258
672628,680347
672628,680397
672628,674183
672628,676768
672628,677616
672628,685043
672628,675778
672628,662355
672628,686704
672628,678454
672628,678534
672628,667033
672628,684432
672628,664268
672628,680689
672628,675765
672628,667081
672628,684902
672628,673488
672628,673439
672628,673349
672628,663714
672628,662495
672628,671947
672628,666932
672628,676123
672628,667769
672628,668023
672628,671389
672628,680675
672628,676436
672628,662830
672628,676891
672628,671033
672628,677038
672628,8334938
672628,677356
672628,670179
672628,675726
672628,667031
672628,667025
672628,674429
672628,674444
672628,674539
672628,683680
672628,8334660
672628,8334999
672628,663104
672628,8334746
672628,663172
672628,682155
672628,8334976
672628,8334828
672628,685742
672628,8334848
672628,674211
672628,672455
672628,8334863
672628,667965
672628,669132
672628,667922
672628,668914
672628,663019
672628,683753
672628,676092
672628,8334884
672628,682458
672628,8334747
672628,682170
672628,668381
672628,685849
672628,666125
672628,686271
672628,685666
672628,686416
672460,676330
672460,684188
672460,677361
672460,670233
672460,670318
672460,665519
672460,684370
672460,663327
672460,8334838
672460,675554
672460,684457
672460,670776
672460,670790
672460,670796
672460,685336
672460,677157
672460,676603
672460,664608
672460,667749
672460,680381
672460,663263
672460,685550
672460,667469
672460,679181
672460,669005
672460,672367
672460,8334985
672460,678918
672460,684914
672460,673787
672460,684921
672460,671280
672460,664174
672460,677453
672460,678765
672460,684229
672460,664486
672460,670978
672460,680539
672460,678436
672460,665088
672460,669101
672460,668697
672460,662821
672460,682482
672460,670020
672460,681812
672460,666243
672460,684833
672460,684912
672460,668545
672460,8334924
672460,677208
672460,669086
672460,666275
672460,677289
672460,665181
672460,665375
672460,665470
672460,679777
672460,665566
672460,678990
672460,670883
672460,679132
672460,668364
672460,8334986
672460,679256
672460,675751
672460,685854
672460,662314
672460,671798
672460,8334760
672460,8334755
672460,8334758
672460,8334756
672460,678714
672460,680829
672460,8334714
672460,683998
672460,683608
672460,668262
672460,8334685
672460,684063
671857,676502
671857,673720
671857,670371
671857,678429
671857,662529
671857,662411
671857,665216
671857,8334727
671857,674909
671857,8334987
671857,673325
671857,8334981
671857,664542
671857,662866
671857,671707
671857,678986
671857,680519
671857,685641
671857,677627
671857,677204
671857,664770
671857,681907
671857,671127
671857,684730
671857,675757
671857,679764
671857,678479
671857,673411
671857,677095
671857,8334886
671857,678461
671857,679212
671857,669770
671857,665989
671857,677365
671857,8334993
671857,683581
671857,675371
671857,685968
671857,685524
671857,675485
671857,679205
671857,662690
671857,670489
671857,8334915
671857,680236
671857,670680
671857,672727
671857,683678
671857,665907
671857,684533
671857,683737
671857,666056
671857,670887
671857,666439
671857,679895
671857,669251
671857,666335
671857,683841
671857,668563
671857,667720
671857,669605
671857,679447
671857,666836
671857,662393
671857,681547
671857,668429
671857,667661
671857,8334854
671857,662693
671857,663265
671857,667592
671857,667537
671857,676682
671857,666358
671857,672059
671857,671656
671857,671658
671857,671789
671857,666066
671857,677561
671857,662657
671857,682880
671857,681095
671857,679190
671857,672076
671857,665198
671857,669024
671857,676865
671857,680857
671857,672837
671857,680810
671857,672262
671857,663605
671857,8334913
671857,664021
671857,663041
671857,664023
671857,667122
671857,675838
671857,667366
671857,664671
671857,8334759
671857,664080
671857,662604
671857,666747
671857,665411
671857,666246
671857,8334870
671857,675831
671857,678964
671857,8334750
669737,683729
669737,678043
669737,677847
669737,686417
669737,686262
669737,686174
669737,685569
669737,686655
669737,686541
669737,685513
669737,685351
669737,685248
669737,685073
669737,684984
669737,684582
669737,683772
669737,683546
669737,682896
669737,682694
669737,681671
669737,681197
669737,681124
669737,680725
669737,681199
669737,681004
669737,680619
669737,678993
669737,675368
669737,675148
669737,675050
669737,674744
669737,671567
669737,670464
669737,670418
669737,670228
669737,670097
669737,669802
669737,669701
669737,668910
669737,668192
669737,667506
669737,666808
669737,666403
669737,665746
669737,665430
669737,8334641
669737,665060
669737,665018
669737,663176
669737,662897
669737,663862
669737,663985
669737,678727
669737,678244
669737,678242
669737,8334948
669737,8334879
669737,8334864
669737,677431
669737,676905
669737,676889
669737,676887
669737,676454
669737,8334742
669737,670335
669737,686172
669737,666210
669737,8334982
669737,8334890
669737,673197
669737,665610
669737,685459
669737,682405
669737,678865
669737,676473
669737,665336
669737,675525
669737,666270
669737,674110
669737,669521
669737,678145
669737,674101
669737,671223
669737,665289
669737,664795
669737,682080
669737,667022
669737,668202
669737,669553
669737,669555
669737,666532
669737,682398
669737,685999
669737,673926
669737,8334815
669737,8334698
669737,8334702
669737,8334724
669737,8334736
669737,8334790
669737,8334810
669737,8334852
669737,8334896
669737,8335002
668248,674836
668248,682869
668248,665728
668248,683556
668248,685976
668248,668115
668248,686447
668248,680309
668248,680297
668248,675260
668248,8299634
668248,670440
668248,8299635
668248,667969
668248,680189
668248,662194
668248,662331
668248,675513
668248,682441
668248,685111
668248,682135
668248,676353
668248,667102
668248,678893
668248,676211
668248,8334649
668248,679227
668248,675677
668248,662745
668248,668235
668248,672506
668248,685704
668248,8334916
668248,685452
668248,673867
668248,671135
668248,666988
668248,8334769
668248,674196
668248,672122
668248,8334940
668248,674579
668248,673532
668248,675992
668248,684515
668248,686610
668248,677271
668248,681352
668248,8334901
668248,666466
668248,673087
668248,677235
668248,668717
668248,668433
668248,680155
668248,667229
668248,679860
668248,684365
668248,682711
668248,680654
668248,670102
667869,685276
667869,664424
667869,671965
667869,668095
667869,8334774
667869,8299647
667869,685120
667869,8334868
667869,674675
667869,669808
667869,664939
667869,663223
667869,665026
667869,8334793
667869,8334767
667869,679974
667869,8334766
667869,669949
667869,8334770
667869,8334771
667869,686205
667869,680341
667869,686292
667869,682862
667869,663013
667869,682799
667869,662935
667869,682521
667869,684055
667869,686699
667869,677418
667869,679060
667869,684761
667869,667782
667869,681426
667869,663304
667869,672366
667869,668088
667869,664072
667869,664431
667869,678003
667869,665236
667869,682446
667869,665468
667869,674946
667869,680072
667869,679291
667869,671750
667869,684979
667869,684405
667869,684629
667869,676105
667869,686342
667869,670986
667869,676350
667869,672961
667869,673452
667869,673631
667869,670774
667869,670651
667869,682281
667869,666575
667869,8334741
667869,8334768
667869,668329
667267,680900
667267,668651
667267,676088
667267,679323
667267,674543
667267,674635
667267,675217
667267,686010
667267,675002
667267,669155
667267,8334908
667267,8334858
667267,680164
667267,8334825
667267,683962
667267,686007
667267,669817
667267,675862
667267,673565
667267,672822
667267,673484
667267,8334777
667267,667442
667267,676494
667267,667419
667267,685232
667267,667444
667267,8334663
667267,673390
667267,8334657
667267,684810
667267,671242
667267,681516
667267,671710
667267,683831
667267,686125
667267,8334970
667267,672022
667267,673749
667267,663310
667267,681522
667267,8334775
667267,8334778
667267,662378
667267,665605
667267,686430
667267,686269
667267,684886
667267,665100
667267,8334650
667267,684607
667267,672175
667267,682027
667267,670032
667267,665749
667267,668275
667267,686064
667267,666726
667267,668808
667267,686467
667267,665751
667267,669315
667267,669854
667267,683620
665849,673304
665849,684865
665849,676792
665849,664371
665849,673017
665849,677708
665849,677787
665849,677881
665849,677980
665849,678179
665849,662993
665849,662117
665849,662477
665849,662502
665849,679718
665849,662991
665849,663043
665849,663224
665849,664856
665849,671318
665849,665843
665849,665898
665849,665925
665849,666011
665849,8334829
665849,672896
665849,672910
665849,673241
665849,674009
665849,666764
665849,667359
665849,664316
665849,667951
665849,667703
665849,8334856
665849,668218
665849,668284
665849,8334643
665849,676786
665849,676147
665849,663097
665849,675986
665849,8334726
665849,8334743
665849,678877
665849,679083
665849,8334786
665849,8334789
665849,8334797
665849,8334819
665849,8334787
665849,8334776
665849,675805
665849,8334897
665849,686670
665849,8334903
665849,8334957
665849,8334975
665849,670201
665849,670027
665849,669664
665849,668835
665849,674695
665849,669287
665849,669430
665849,669966
665849,671262
665849,671412
665849,671639
665849,675861
665849,673803
665849,669291
665849,683627
665849,683270
665849,684115
665849,677920
665849,671417
665849,683083
665849,678141
665849,673049
665849,685838
665849,684182
665849,679145
665849,675364
665849,662316
665849,678939
665849,678697
665849,677922
665849,676324
665849,8334923
665849,675650
665849,675507
665849,667870
665849,677962
665849,679088
665849,679139
665849,667108
665849,680615
665849,681013
665849,680087
665849,686238
665849,685734
665849,681739
665849,685658
665849,685065
665849,681568
665849,681623
665849,683032
665849,683040
665849,684040
665849,682774
665849,683660
665849,683752
665849,684385
665283,667552
665283,669153
665283,669483
665283,669442
665283,669513
665283,667177
665283,667166
665283,670406
665283,674132
665283,670445
665283,670908
665283,671141
665283,670818
665283,674029
665283,672311
665283,672447
665283,684584
665283,672795
665283,666862
665283,669256
665283,666618
665283,673575
665283,685993
665283,683912
665283,683110
665283,683339
665283,683684
665283,666028
665283,8334914
665283,665812
665283,671740
665283,674720
665283,669831
665283,665444
665283,677949
665283,665134
665283,664672
665283,684044
665283,664381
665283,671836
665283,663083
665283,672491
665283,8334668
665283,672511
665283,685724
665283,662975
665283,662909
665283,678984
665283,678988
665283,679026
665283,673656
665283,8334796
665283,675476
665283,679200
665283,662665
665283,679420
665283,677767
665283,662192
665283,680251
665283,678147
665283,677699
665283,680622
665283,682277
665283,665599
665283,680219
665283,680227
665283,684952
665283,8334855
665283,8334784
665283,8334752
665283,8334788
665283,8334709
665283,8334684
665283,676782
665283,8334648
665283,668273
665283,8334816
665283,685206
665283,8334836
665283,665446
665283,668205
665283,677569
665283,667571
665283,666664
665283,8334942
665283,681696
665283,8334973
665283,682945
665283,668308
665283,680949
665283,664590
665283,667538
665283,667448
665283,677886
665283,667310
665283,681401
665283,674704
665091,668341
665091,664343
665091,8334647
665091,685134
665091,8334734
665091,664715
665091,685210
665091,663170
665091,671181
665091,674798
665091,668268
665091,674894
665091,8334966
665091,676852
665091,8334972
665091,679715
665091,677298
665091,677312
665091,666082
665091,684816
665091,668106
665091,664665
665091,677556
665091,684274
665091,683718
665091,678004
665091,662507
665091,684418
665091,8334968
665091,8334827
665091,685438
665091,684854
665091,685614
665091,673944
665091,679476
665091,678781
665091,685444
665091,678726
665091,682427
665091,666949
665091,667899
665091,679908
665091,671137
665091,671088
665091,684782
665091,8334761
665091,677392
665091,681970
665091,677580
665091,680590
665091,669314
665091,8334795
665091,680244
665091,668978
665091,678676
665091,678487
665091,678295
665091,685227
665091,664818
665091,672542
665091,8334906
665091,677293
665091,682653
665091,682422
665091,664804
665091,8334683
665091,8334978
665091,667088
665091,673813
665091,670831
665091,674585
665091,666980
665091,672184
665091,8334806
665091,677287
665091,671322
665091,682160
665091,680991
665091,671512
665091,671609
665091,682232
665091,671675
665091,671915
665091,667500
665091,670658
665091,675294
665091,668303
665091,663952
665091,678131
665091,8334877
665091,672866
665091,677134
665091,684955
665091,668012
665091,677159
665091,675289
665091,673705
665091,683544
665091,8334875
664517,673371
664517,676717
664517,685839
664517,672228
664517,667990
664517,663547
664517,677901
664517,672601
664517,8334670
664517,8334805
664517,664463
664517,685181
664517,672531
664517,681472
664517,8334920
664517,676005
664517,682468
664517,682477
664517,679829
664517,664043
664517,680201
664517,682116
664517,664734
664517,667299
664517,8334846
664517,666177
664517,680634
664517,8334803
664517,671189
664517,673398
664517,672127
664517,8334949
664517,675234
664517,8334862
664517,666739
664517,682339
664517,674077
664517,674347
664517,666620
664517,666450
664517,8334861
664517,676752
664517,682689
664517,684963
664517,676342
664517,682677
664517,679069
664517,671630
664517,671347
664517,8334744
664517,675129
663116,672614
663116,685521
663116,678664
663116,677862
663116,677728
663116,669218
663116,668630
663116,662819
663116,678327
663116,680564
663116,681182
663116,675782
663116,675912
663116,686488
663116,686112
663116,683271
663116,680270
663116,684383
663116,679751
663116,678464
663116,685933
663116,686547
663116,685951
663116,685488
663116,685017
663116,684617
663116,684409
663116,684386
663116,684064
663116,681736
663116,664857
663116,680388
663116,665635
663116,680697
663116,679173
663116,679512
663116,679498
663116,678822
663116,674729
663116,672368
663116,678919
663116,672650
663116,672648
663116,671848
663116,675422
663116,674976
663116,675415
663116,673465
663116,671660
663116,671511
663116,671130
663116,670369
663116,670177
663116,670005
663116,669492
663116,669462
663116,669509
663116,669062
663116,8334911
663116,8334900
663116,666499
663116,665793
663116,8334844
663116,678558
663116,674437
663116,673963
663116,8334837
663116,8334931
663116,666285
663116,666244
663116,665549
663116,665454
663116,663009
663116,662391
663116,662375
663116,662301
663116,662129
663116,8334947
663116,677434
663116,677212
663116,678557
663116,676701
663116,676126
663116,675842
663116,8334804
663116,8334817
662892,666294
662892,682621
662892,666227
662892,666063
662892,683273
662892,683345
662892,683694
662892,665203
662892,671704
662892,684327
662892,671199
662892,664794
662892,665662
662892,671585
662892,671599
662892,8334979
662892,8334965
662892,8334933
662892,8334930
662892,8334929
662892,8334918
662892,668765
662892,662273
662892,671079
662892,686387
662892,670859
662892,8334895
662892,672703
662892,676943
662892,677893
662892,675538
662892,671115
662892,669316
662892,675091
662892,669547
662892,671197
662892,674037
662892,674313
662892,673044
662892,674198
662892,676809
662892,675084
662892,674022
662892,675070
662892,675042
662892,680565
662892,673680
662892,8334802
662892,668228
662892,662528
662892,685652
662892,667563
662892,663967
662892,685978
662892,665929
662892,666049
662892,667042
662892,684996
662892,679825
662892,676425
662892,676024
662892,677081
662892,677649
662892,8334800
662892,662540
662892,678940
662892,679421
662892,673410
662892,673327
662892,8334902
662892,8334926
662892,8334927
662892,666746
662892,686400
662892,8334928
662892,680923
662892,679747
662892,662616
662892,666818
662892,680278
662892,668627
662892,685381
662892,677330
662892,8334823
662892,668455
662892,664899
662892,8334967
662892,681925
662892,678382
662447,676942
662447,662436
662447,684748
662447,8334936
662447,662798
662447,662831
662447,662966
662447,663445
662447,664168
662447,664506
662447,665094
662447,665149
662447,684850
662447,665543
662447,684210
662447,684261
662447,684375
662447,665753
662447,683629
662447,662737
662447,678699
662447,678650
662447,666331
662447,666392
662447,666675
662447,681860
662447,681835
662447,680508
662447,8334990
662447,680873
662447,8334935
662447,8334934
662447,8334851
662447,673592
662447,685623
662447,667215
662447,662384
662447,669136
662447,672514
662447,676062
662447,666672
662447,672500
662447,666006
662447,672356
662447,678097
662447,8334996
662447,672189
662447,669877
662447,676933
662447,676556
662447,674065
662447,676584
662447,8334772
662447,681558
662447,675292
662447,8334857
662447,682078
662447,675207
662447,686349
662447,681662
662447,672717
662447,672300
662447,671222
662447,8334932
662447,8334937
662447,8334958
662447,671441
662447,668493
662447,671207
662447,668992
662447,670399
662447,669347
662447,669502
683016,8334735
683016,683022
683016,677948
683016,683432
683016,674266
683016,679094
683016,671107
683016,675610
683016,685154
683016,8334843
683016,676446
683016,8334666
683016,673263
683016,8334664
683016,682034
683016,668659
683016,664309
683016,677806
683016,682013
683016,679070
683016,670551
683016,677789
683016,672976
683016,677671
683016,673047
683016,674525
683016,672269
683016,666503
683016,666213
683016,669242
683016,663126
683016,667947
683016,666384
683016,664197
683016,666560
683016,680132
683016,672522
683016,682616
683016,676811
683016,678907
683016,679008
683016,662581
683016,675284
683016,8334637
683016,664285
683016,8334811
683016,674917
683016,8334885
683016,8334824
683016,677879
683016,679935
683016,679427
683016,679848
683016,681741
683016,675681
677104,673400
677104,676772
677104,684265
677104,667019
677104,668361
677104,676826
677104,676857
677104,666295
677104,677575
677104,676861
677104,673091
677104,662823
677104,685472
677104,663084
677104,663195
677104,669125
677104,675191
677104,666065
677104,8334869
677104,666685
677104,674831
677104,678038
677104,677916
677104,8334841
677104,669541
677104,677369
677104,681337
677104,681033
677104,682898
677104,686653
677104,680606
677104,683131
677104,678554
677104,675372
677104,675373
677104,8334678
677104,671901
677104,676980
677104,683527
677104,8334639
677104,681105
677104,683327
677104,663776
677104,671932
677104,8334712
677104,673991
677104,675966
677104,676242
677104,684268
677104,680255
677104,664723
677104,673385
677104,669441
677104,679815
865518,8334739
865518,683911
865518,666610
865518,685074
865518,682300
865518,682158
865518,8334859
865518,680924
865518,680749
865518,681689
865518,681646
865518,672936
865518,677804
865518,680889
865518,680295
865518,686643
865518,679707
865518,8334849
865518,664498
865518,679116
865518,683393
865518,676810
865518,676611
865518,8334711
865518,669869
865518,671589
865518,685587
865518,8334589
865518,677626
865518,679731
865518,681989
865518,662475
865518,675229
865518,8334881
865518,674111
865518,662967
865518,8334888
865518,666228
865518,671380
865518,683878
683504,11055039
683504,11055041
683504,11055044
683504,11055043
683504,11055040
683504,11055042